5. When was your last eye exam?,2c11c47d-9d0e-41d3-9398-967b2b59bd70,Not Sure. Let's Skip It
2. What's your fit?,2c11c47d-9d0e-41d3-9398-967b2b59bd70,I'm not sure. Let's skip it.
4. Which colors do you like?,2c11c47d-9d0e-41d3-9398-967b2b59bd70,Tortoise
1. What are you looking for?,2c11c47d-9d0e-41d3-9398-967b2b59bd70,Men's Styles
3. How old are you?,2c11c47d-9d0e-41d3-9398-967b2b59bd70,Round
5. When was your last eye exam?,2c1c8199-ed28-4b3f-a930-66014565fe69,<1 Year
1. What are you looking for?,2c1c8199-ed28-4b3f-a930-66014565fe69,Women's Styles
4. Which colors do you like?,2c1c8199-ed28-4b3f-a930-66014565fe69,Crystal
2. What's your fit?,2c1c8199-ed28-4b3f-a930-66014565fe69,I'm not sure. Let's skip it.
3. How old are you?,2c1c8199-ed28-4b3f-a930-66014565fe69,No Preference
1. What are you looking for?,2c87a95b-2cb6-4647-8ad8-8cc21fd5f8b4,Men's Styles
2. What's your fit?,2c87a95b-2cb6-4647-8ad8-8cc21fd5f8b4,Narrow
2. What's your fit?,2ca0cb9a-6605-4e77-a96f-8f11aedcca5b,I'm not sure. Let's skip it.
1. What are you looking for?,2ca0cb9a-6605-4e77-a96f-8f11aedcca5b,Women's Styles
3. How old are you?,2ca0cb9a-6605-4e77-a96f-8f11aedcca5b,Round
2. What's your fit?,2ca50577-af94-474e-bdda-397a4ad5db19,Narrow
1. What are you looking for?,2ca50577-af94-474e-bdda-397a4ad5db19,Women's Styles
1. What are you looking for?,2d1a16e4-3e1c-40a1-878b-d53bd3cac373,Men's Styles
5. When was your last eye exam?,2d1a16e4-3e1c-40a1-878b-d53bd3cac373,<1 Year
3. How old are you?,2d1a16e4-3e1c-40a1-878b-d53bd3cac373,Round
4. Which colors do you like?,2d1a16e4-3e1c-40a1-878b-d53bd3cac373,Crystal
2. What's your fit?,2d1a16e4-3e1c-40a1-878b-d53bd3cac373,Narrow
2. What's your fit?,2d36eb3b-60a6-435a-8048-7a867bd4a6a0,Narrow
4. Which colors do you like?,2d36eb3b-60a6-435a-8048-7a867bd4a6a0,Neutral
3. How old are you?,2d36eb3b-60a6-435a-8048-7a867bd4a6a0,Square
1. What are you looking for?,2d36eb3b-60a6-435a-8048-7a867bd4a6a0,Women's Styles
1. What are you looking for?,2ef348f3-7d5d-4af7-8b32-2ba16b6e7287,Men's Styles
2. What's your fit?,2ef348f3-7d5d-4af7-8b32-2ba16b6e7287,Medium
3. How old are you?,2f07e6cc-1db9-4981-ab13-688f41e97bba,Rectangular
2. What's your fit?,2f07e6cc-1db9-4981-ab13-688f41e97bba,Medium
4. Which colors do you like?,2f07e6cc-1db9-4981-ab13-688f41e97bba,Two-Tone
1. What are you looking for?,2f07e6cc-1db9-4981-ab13-688f41e97bba,Women's Styles
1. What are you looking for?,2f149772-1706-4449-b382-ba360b139298,Women's Styles
3. How old are you?,2f149772-1706-4449-b382-ba360b139298,Rectangular
2. What's your fit?,2f149772-1706-4449-b382-ba360b139298,Medium
4. Which colors do you like?,2f149772-1706-4449-b382-ba360b139298,Black
1. What are you looking for?,2f577440-54d1-4615-8d2d-d70d096c4eec,Men's Styles
5. When was your last eye exam?,3022a688-bff4-4723-9416-95a853eb85a1,Not Sure. Let's Skip It
2. What's your fit?,3022a688-bff4-4723-9416-95a853eb85a1,Narrow
1. What are you looking for?,3022a688-bff4-4723-9416-95a853eb85a1,Women's Styles
3. How old are you?,3022a688-bff4-4723-9416-95a853eb85a1,Rectangular
4. Which colors do you like?,3022a688-bff4-4723-9416-95a853eb85a1,Black
2. What's your fit?,30ac56e9-350c-404d-b54b-c1908be8b745,I'm not sure. Let's skip it.
1. What are you looking for?,30ac56e9-350c-404d-b54b-c1908be8b745,Men's Styles
4. Which colors do you like?,31bd5bd4-a05a-463a-9302-6a8d3b9c6c66,Tortoise
2. What's your fit?,31bd5bd4-a05a-463a-9302-6a8d3b9c6c66,Narrow
1. What are you looking for?,31bd5bd4-a05a-463a-9302-6a8d3b9c6c66,Men's Styles
5. When was your last eye exam?,31bd5bd4-a05a-463a-9302-6a8d3b9c6c66,<1 Year
3. How old are you?,31bd5bd4-a05a-463a-9302-6a8d3b9c6c66,Rectangular
3. How old are you?,31cfd226-bc31-4d41-8c72-4b9fad2418e1,Rectangular
2. What's your fit?,31cfd226-bc31-4d41-8c72-4b9fad2418e1,Medium
5. When was your last eye exam?,31cfd226-bc31-4d41-8c72-4b9fad2418e1,1-3 Years
1. What are you looking for?,31cfd226-bc31-4d41-8c72-4b9fad2418e1,Men's Styles
4. Which colors do you like?,31cfd226-bc31-4d41-8c72-4b9fad2418e1,Tortoise
1. What are you looking for?,31fc7ce6-9c1f-4b72-b660-868c4c2abcb3,Men's Styles
3. How old are you?,31fc7ce6-9c1f-4b72-b660-868c4c2abcb3,Rectangular
2. What's your fit?,31fc7ce6-9c1f-4b72-b660-868c4c2abcb3,Narrow
4. Which colors do you like?,31fc7ce6-9c1f-4b72-b660-868c4c2abcb3,Tortoise
1. What are you looking for?,32601041-04e1-4259-8ecf-638c028d74c4,I'm not sure. Let's skip it.
5. When was your last eye exam?,32601041-04e1-4259-8ecf-638c028d74c4,<1 Year
3. How old are you?,32601041-04e1-4259-8ecf-638c028d74c4,Rectangular
4. Which colors do you like?,32601041-04e1-4259-8ecf-638c028d74c4,Neutral
2. What's your fit?,32601041-04e1-4259-8ecf-638c028d74c4,I'm not sure. Let's skip it.
1. What are you looking for?,33e1ba1c-d2e7-4611-a45f-32f80070dede,Women's Styles
1. What are you looking for?,350a294d-7ed2-49c4-bf2f-543bf28816d7,Men's Styles
2. What's your fit?,350a294d-7ed2-49c4-bf2f-543bf28816d7,Narrow
4. Which colors do you like?,350a294d-7ed2-49c4-bf2f-543bf28816d7,Tortoise
3. How old are you?,350a294d-7ed2-49c4-bf2f-543bf28816d7,Square
5. When was your last eye exam?,350a294d-7ed2-49c4-bf2f-543bf28816d7,<1 Year
2. What's your fit?,35f5bcc8-5679-42c2-ad0d-8bdb9172c574,Narrow
1. What are you looking for?,35f5bcc8-5679-42c2-ad0d-8bdb9172c574,Women's Styles
5. When was your last eye exam?,3638f57f-4143-4b26-a247-95a83c9be236,<1 Year
4. Which colors do you like?,3638f57f-4143-4b26-a247-95a83c9be236,Tortoise
1. What are you looking for?,3638f57f-4143-4b26-a247-95a83c9be236,Men's Styles
2. What's your fit?,3638f57f-4143-4b26-a247-95a83c9be236,Wide
3. How old are you?,3638f57f-4143-4b26-a247-95a83c9be236,Square
5. When was your last eye exam?,371d6b5e-cbf9-4691-b453-bab19a001e80,<1 Year
3. How old are you?,371d6b5e-cbf9-4691-b453-bab19a001e80,Rectangular
1. What are you looking for?,371d6b5e-cbf9-4691-b453-bab19a001e80,Men's Styles
4. Which colors do you like?,371d6b5e-cbf9-4691-b453-bab19a001e80,Neutral
2. What's your fit?,371d6b5e-cbf9-4691-b453-bab19a001e80,I'm not sure. Let's skip it.
2. What's your fit?,3751af50-3ee2-415f-91ed-b4b8aa836fcf,I'm not sure. Let's skip it.
1. What are you looking for?,3751af50-3ee2-415f-91ed-b4b8aa836fcf,Men's Styles
3. How old are you?,3751af50-3ee2-415f-91ed-b4b8aa836fcf,Rectangular
4. Which colors do you like?,3751af50-3ee2-415f-91ed-b4b8aa836fcf,Crystal
2. What's your fit?,37cde2a4-92c7-44dd-88c7-081a888a4933,Narrow
5. When was your last eye exam?,37cde2a4-92c7-44dd-88c7-081a888a4933,<1 Year
3. How old are you?,37cde2a4-92c7-44dd-88c7-081a888a4933,Square
4. Which colors do you like?,37cde2a4-92c7-44dd-88c7-081a888a4933,Tortoise
1. What are you looking for?,37cde2a4-92c7-44dd-88c7-081a888a4933,Women's Styles
2. What's your fit?,389bbe35-d930-4538-b3b2-a5bfe1a61b09,Narrow
1. What are you looking for?,389bbe35-d930-4538-b3b2-a5bfe1a61b09,Men's Styles
3. How old are you?,389bbe35-d930-4538-b3b2-a5bfe1a61b09,Rectangular
2. What's your fit?,3933a37f-e4f8-4f00-98f3-759555190274,Narrow
1. What are you looking for?,3933a37f-e4f8-4f00-98f3-759555190274,Women's Styles
4. Which colors do you like?,39bcb749-06c1-450f-9b72-724f5b93e12b,Black
2. What's your fit?,39bcb749-06c1-450f-9b72-724f5b93e12b,Narrow
1. What are you looking for?,39bcb749-06c1-450f-9b72-724f5b93e12b,Men's Styles
3. How old are you?,39bcb749-06c1-450f-9b72-724f5b93e12b,Round
5. When was your last eye exam?,39bcb749-06c1-450f-9b72-724f5b93e12b,Not Sure. Let's Skip It
1. What are you looking for?,3a17f7ec-d0ba-4bfb-a716-50a6df5ba43b,Men's Styles
2. What's your fit?,3a17f7ec-d0ba-4bfb-a716-50a6df5ba43b,Medium
2. What's your fit?,3acd4482-82bd-44cd-875d-80290894d4e0,Narrow
4. Which colors do you like?,3acd4482-82bd-44cd-875d-80290894d4e0,Two-Tone
3. How old are you?,3acd4482-82bd-44cd-875d-80290894d4e0,No Preference
5. When was your last eye exam?,3acd4482-82bd-44cd-875d-80290894d4e0,3+ Years
1. What are you looking for?,3acd4482-82bd-44cd-875d-80290894d4e0,Men's Styles
1. What are you looking for?,3ba3266c-1b4d-4261-986d-607e4a72a7b5,Women's Styles
5. When was your last eye exam?,3ba3266c-1b4d-4261-986d-607e4a72a7b5,3+ Years
3. How old are you?,3ba3266c-1b4d-4261-986d-607e4a72a7b5,Square
4. Which colors do you like?,3ba3266c-1b4d-4261-986d-607e4a72a7b5,Tortoise
2. What's your fit?,3ba3266c-1b4d-4261-986d-607e4a72a7b5,Narrow
1. What are you looking for?,3bc0086e-a51b-4117-a449-5c0ab91681c5,I'm not sure. Let's skip it.
4. Which colors do you like?,3bc0086e-a51b-4117-a449-5c0ab91681c5,Black
2. What's your fit?,3bc0086e-a51b-4117-a449-5c0ab91681c5,Medium
5. When was your last eye exam?,3bc0086e-a51b-4117-a449-5c0ab91681c5,1-3 Years
3. How old are you?,3bc0086e-a51b-4117-a449-5c0ab91681c5,Rectangular
2. What's your fit?,3bf54c1d-ac68-4dfd-b7f3-f4e5d28c0b0f,Narrow
4. Which colors do you like?,3bf54c1d-ac68-4dfd-b7f3-f4e5d28c0b0f,Black
5. When was your last eye exam?,3bf54c1d-ac68-4dfd-b7f3-f4e5d28c0b0f,<1 Year
1. What are you looking for?,3bf54c1d-ac68-4dfd-b7f3-f4e5d28c0b0f,Men's Styles
3. How old are you?,3bf54c1d-ac68-4dfd-b7f3-f4e5d28c0b0f,Square
4. Which colors do you like?,3c2fb0a1-5e69-43b5-a552-97e85a42bac2,Black
1. What are you looking for?,3c2fb0a1-5e69-43b5-a552-97e85a42bac2,Women's Styles
3. How old are you?,3c2fb0a1-5e69-43b5-a552-97e85a42bac2,Rectangular
2. What's your fit?,3c2fb0a1-5e69-43b5-a552-97e85a42bac2,Narrow
4. Which colors do you like?,3cbebffb-5cd5-49b1-982e-2c3c5209d623,Black
3. How old are you?,3cbebffb-5cd5-49b1-982e-2c3c5209d623,Square
2. What's your fit?,3cbebffb-5cd5-49b1-982e-2c3c5209d623,Medium
1. What are you looking for?,3cbebffb-5cd5-49b1-982e-2c3c5209d623,Men's Styles
2. What's your fit?,3d09aa9a-42bb-438a-9394-5aeaf76454fe,Narrow
5. When was your last eye exam?,3d09aa9a-42bb-438a-9394-5aeaf76454fe,<1 Year
4. Which colors do you like?,3d09aa9a-42bb-438a-9394-5aeaf76454fe,Tortoise
3. How old are you?,3d09aa9a-42bb-438a-9394-5aeaf76454fe,Round
1. What are you looking for?,3d09aa9a-42bb-438a-9394-5aeaf76454fe,Men's Styles
1. What are you looking for?,3d27f426-1fa8-47e0-b96c-ffd0a7c42d3f,Women's Styles
2. What's your fit?,3d27f426-1fa8-47e0-b96c-ffd0a7c42d3f,Narrow
4. Which colors do you like?,3d3883eb-2cbd-47d6-8c61-7cfadaf8b32b,Tortoise
2. What's your fit?,3d3883eb-2cbd-47d6-8c61-7cfadaf8b32b,Wide
1. What are you looking for?,3d3883eb-2cbd-47d6-8c61-7cfadaf8b32b,Men's Styles
3. How old are you?,3d3883eb-2cbd-47d6-8c61-7cfadaf8b32b,Square
5. When was your last eye exam?,3d3ef0b3-48ff-493a-b0c1-406d231c8fc4,3+ Years
2. What's your fit?,3d3ef0b3-48ff-493a-b0c1-406d231c8fc4,Narrow
4. Which colors do you like?,3d3ef0b3-48ff-493a-b0c1-406d231c8fc4,Crystal
1. What are you looking for?,3d3ef0b3-48ff-493a-b0c1-406d231c8fc4,Men's Styles
3. How old are you?,3d3ef0b3-48ff-493a-b0c1-406d231c8fc4,No Preference
2. What's your fit?,3d4aa195-2325-44d0-9ec5-f0174687045e,Narrow
1. What are you looking for?,3d4aa195-2325-44d0-9ec5-f0174687045e,Men's Styles
4. Which colors do you like?,3d4aa195-2325-44d0-9ec5-f0174687045e,Crystal
5. When was your last eye exam?,3d4aa195-2325-44d0-9ec5-f0174687045e,<1 Year
3. How old are you?,3d4aa195-2325-44d0-9ec5-f0174687045e,Round
1. What are you looking for?,3d8eb4c7-f915-4ef0-a29b-30d71968eb8f,Women's Styles
2. What's your fit?,3d8eb4c7-f915-4ef0-a29b-30d71968eb8f,Medium
4. Which colors do you like?,3f20226e-cf40-4089-a4fb-e38c43573832,Crystal
2. What's your fit?,3f20226e-cf40-4089-a4fb-e38c43573832,Medium
3. How old are you?,3f20226e-cf40-4089-a4fb-e38c43573832,Square
1. What are you looking for?,3f20226e-cf40-4089-a4fb-e38c43573832,Men's Styles
5. When was your last eye exam?,3f20226e-cf40-4089-a4fb-e38c43573832,<1 Year
3. How old are you?,407aafaa-34a9-4b42-a7e4-75a15ed84573,Rectangular
4. Which colors do you like?,407aafaa-34a9-4b42-a7e4-75a15ed84573,Black
2. What's your fit?,407aafaa-34a9-4b42-a7e4-75a15ed84573,Medium
1. What are you looking for?,407aafaa-34a9-4b42-a7e4-75a15ed84573,Women's Styles
1. What are you looking for?,408cdb05-384a-4e3d-9789-7ae796cded42,Men's Styles
2. What's your fit?,4108603a-5355-46ff-80fb-84fd37ba1e9d,Medium
3. How old are you?,4108603a-5355-46ff-80fb-84fd37ba1e9d,Rectangular
4. Which colors do you like?,4108603a-5355-46ff-80fb-84fd37ba1e9d,Tortoise
1. What are you looking for?,4108603a-5355-46ff-80fb-84fd37ba1e9d,Women's Styles
5. When was your last eye exam?,4108603a-5355-46ff-80fb-84fd37ba1e9d,<1 Year
4. Which colors do you like?,410d4ece-c542-43ed-b7db-c01414757e60,Neutral
3. How old are you?,410d4ece-c542-43ed-b7db-c01414757e60,Square
1. What are you looking for?,410d4ece-c542-43ed-b7db-c01414757e60,Men's Styles
2. What's your fit?,410d4ece-c542-43ed-b7db-c01414757e60,Narrow
5. When was your last eye exam?,410d4ece-c542-43ed-b7db-c01414757e60,3+ Years
3. How old are you?,41fe4195-5bfc-4b73-859a-0c888925e91f,Round
2. What's your fit?,41fe4195-5bfc-4b73-859a-0c888925e91f,Medium
4. Which colors do you like?,41fe4195-5bfc-4b73-859a-0c888925e91f,Tortoise
1. What are you looking for?,41fe4195-5bfc-4b73-859a-0c888925e91f,Women's Styles
1. What are you looking for?,4221110d-ee5d-4cdd-b5ce-473c363e6625,Men's Styles
5. When was your last eye exam?,443d5a7f-a5f0-45c7-a5fc-f4f56c171e4d,3+ Years
4. Which colors do you like?,443d5a7f-a5f0-45c7-a5fc-f4f56c171e4d,Black
2. What's your fit?,443d5a7f-a5f0-45c7-a5fc-f4f56c171e4d,Medium
1. What are you looking for?,443d5a7f-a5f0-45c7-a5fc-f4f56c171e4d,Men's Styles
3. How old are you?,443d5a7f-a5f0-45c7-a5fc-f4f56c171e4d,Round
5. When was your last eye exam?,445dd66b-6012-4653-8a11-74a90cc18829,<1 Year
4. Which colors do you like?,445dd66b-6012-4653-8a11-74a90cc18829,Crystal
3. How old are you?,445dd66b-6012-4653-8a11-74a90cc18829,Square
2. What's your fit?,445dd66b-6012-4653-8a11-74a90cc18829,Narrow
1. What are you looking for?,445dd66b-6012-4653-8a11-74a90cc18829,Women's Styles
3. How old are you?,44aacbb7-bd1d-4198-85eb-12c3ba3c5add,Round
1. What are you looking for?,44aacbb7-bd1d-4198-85eb-12c3ba3c5add,Men's Styles
2. What's your fit?,44aacbb7-bd1d-4198-85eb-12c3ba3c5add,Narrow
1. What are you looking for?,45253d46-8b06-4e99-abc5-ff40533cae77,Women's Styles
2. What's your fit?,45253d46-8b06-4e99-abc5-ff40533cae77,Medium
3. How old are you?,45253d46-8b06-4e99-abc5-ff40533cae77,Round
5. When was your last eye exam?,45253d46-8b06-4e99-abc5-ff40533cae77,<1 Year
4. Which colors do you like?,45253d46-8b06-4e99-abc5-ff40533cae77,Tortoise
1. What are you looking for?,46933a4e-735a-48e5-ab69-a9faee39c903,Women's Styles
5. When was your last eye exam?,46933a4e-735a-48e5-ab69-a9faee39c903,1-3 Years
2. What's your fit?,46933a4e-735a-48e5-ab69-a9faee39c903,Medium
3. How old are you?,46933a4e-735a-48e5-ab69-a9faee39c903,No Preference
4. Which colors do you like?,46933a4e-735a-48e5-ab69-a9faee39c903,Neutral
1. What are you looking for?,46bd5497-4512-4f2b-b8ef-dcdbf74e4dc2,Women's Styles
5. When was your last eye exam?,46bd5497-4512-4f2b-b8ef-dcdbf74e4dc2,<1 Year
2. What's your fit?,46bd5497-4512-4f2b-b8ef-dcdbf74e4dc2,Wide
3. How old are you?,46bd5497-4512-4f2b-b8ef-dcdbf74e4dc2,Square
4. Which colors do you like?,46bd5497-4512-4f2b-b8ef-dcdbf74e4dc2,Neutral
1. What are you looking for?,46d0e917-b243-4fa2-8bba-9a44766f5889,Women's Styles
4. Which colors do you like?,46d0e917-b243-4fa2-8bba-9a44766f5889,Tortoise
2. What's your fit?,46d0e917-b243-4fa2-8bba-9a44766f5889,Wide
3. How old are you?,46d0e917-b243-4fa2-8bba-9a44766f5889,No Preference
1. What are you looking for?,46ee3176-62c0-4059-8c45-b804081ab8db,Women's Styles
3. How old are you?,46ee3176-62c0-4059-8c45-b804081ab8db,Rectangular
2. What's your fit?,46ee3176-62c0-4059-8c45-b804081ab8db,Medium
4. Which colors do you like?,46ee3176-62c0-4059-8c45-b804081ab8db,Tortoise
5. When was your last eye exam?,46ee3176-62c0-4059-8c45-b804081ab8db,3+ Years
1. What are you looking for?,495d596c-6f64-4296-a765-d9fde8573a52,I'm not sure. Let's skip it.
2. What's your fit?,495d596c-6f64-4296-a765-d9fde8573a52,Narrow
2. What's your fit?,49624e14-fe9b-434b-b163-f26f6b54e3e8,I'm not sure. Let's skip it.
1. What are you looking for?,49624e14-fe9b-434b-b163-f26f6b54e3e8,Men's Styles
2. What's your fit?,49dd605b-57b6-4b57-a9e2-e906cdea8906,Narrow
1. What are you looking for?,49dd605b-57b6-4b57-a9e2-e906cdea8906,Men's Styles
1. What are you looking for?,4a1a0b94-b714-4f61-becb-2bc71ef1097d,Men's Styles
1. What are you looking for?,4a919742-3ab0-4a68-bf02-c2f4193280f3,Women's Styles
2. What's your fit?,4a919742-3ab0-4a68-bf02-c2f4193280f3,Narrow
2. What's your fit?,4a97c865-2852-4870-ba2e-20d8d119b69b,Medium
1. What are you looking for?,4a97c865-2852-4870-ba2e-20d8d119b69b,Women's Styles
3. How old are you?,4a97c865-2852-4870-ba2e-20d8d119b69b,Round
4. Which colors do you like?,4ab17716-fd6d-4dd8-b7bf-a91680550f25,Tortoise
3. How old are you?,4ab17716-fd6d-4dd8-b7bf-a91680550f25,Rectangular
2. What's your fit?,4ab17716-fd6d-4dd8-b7bf-a91680550f25,Narrow
5. When was your last eye exam?,4ab17716-fd6d-4dd8-b7bf-a91680550f25,Not Sure. Let's Skip It
1. What are you looking for?,4ab17716-fd6d-4dd8-b7bf-a91680550f25,Women's Styles
1. What are you looking for?,4b645845-a86c-4bf4-94f6-7d1db7b97bff,Men's Styles
2. What's your fit?,4b645845-a86c-4bf4-94f6-7d1db7b97bff,Medium
1. What are you looking for?,4c32472e-656b-476a-a538-66b050bef292,Women's Styles
2. What's your fit?,4c32472e-656b-476a-a538-66b050bef292,Medium
5. When was your last eye exam?,4c32472e-656b-476a-a538-66b050bef292,<1 Year
4. Which colors do you like?,4c32472e-656b-476a-a538-66b050bef292,Crystal
3. How old are you?,4c32472e-656b-476a-a538-66b050bef292,Round
3. How old are you?,4d0461ec-0e99-4390-8128-486b1331a399,Square
1. What are you looking for?,4d0461ec-0e99-4390-8128-486b1331a399,Men's Styles
2. What's your fit?,4d0461ec-0e99-4390-8128-486b1331a399,Narrow
4. Which colors do you like?,4d0461ec-0e99-4390-8128-486b1331a399,Neutral
5. When was your last eye exam?,4d0461ec-0e99-4390-8128-486b1331a399,<1 Year
1. What are you looking for?,4d3ba72d-4330-478c-a782-135c4167a6fd,Men's Styles
2. What's your fit?,4d3ba72d-4330-478c-a782-135c4167a6fd,I'm not sure. Let's skip it.
3. How old are you?,4db974c5-b08a-4a50-8792-994f96665015,Round
4. Which colors do you like?,4db974c5-b08a-4a50-8792-994f96665015,Black
5. When was your last eye exam?,4db974c5-b08a-4a50-8792-994f96665015,Not Sure. Let's Skip It
1. What are you looking for?,4db974c5-b08a-4a50-8792-994f96665015,Men's Styles
2. What's your fit?,4db974c5-b08a-4a50-8792-994f96665015,Narrow
1. What are you looking for?,4dd126c3-2750-4953-9ec7-a14a671761f2,Men's Styles
3. How old are you?,4dd126c3-2750-4953-9ec7-a14a671761f2,Rectangular
4. Which colors do you like?,4dd126c3-2750-4953-9ec7-a14a671761f2,Neutral
5. When was your last eye exam?,4dd126c3-2750-4953-9ec7-a14a671761f2,<1 Year
2. What's your fit?,4dd126c3-2750-4953-9ec7-a14a671761f2,Medium
2. What's your fit?,4e0cb0d1-18c3-422a-b040-e6c36c021e44,Narrow
1. What are you looking for?,4e0cb0d1-18c3-422a-b040-e6c36c021e44,Women's Styles
2. What's your fit?,4e392c84-26b3-4c69-9edd-4ac89095b2bf,Narrow
1. What are you looking for?,4e392c84-26b3-4c69-9edd-4ac89095b2bf,I'm not sure. Let's skip it.
3. How old are you?,4e392c84-26b3-4c69-9edd-4ac89095b2bf,Rectangular
3. How old are you?,4e9ffa19-8653-4df9-ae7a-0dcbadb0fa74,Square
1. What are you looking for?,4e9ffa19-8653-4df9-ae7a-0dcbadb0fa74,Women's Styles
2. What's your fit?,4e9ffa19-8653-4df9-ae7a-0dcbadb0fa74,Medium
4. Which colors do you like?,4e9ffa19-8653-4df9-ae7a-0dcbadb0fa74,Black
4. Which colors do you like?,4f0a0c3a-6ff7-4908-a1f2-d2a7fc528594,Crystal
2. What's your fit?,4f0a0c3a-6ff7-4908-a1f2-d2a7fc528594,Narrow
5. When was your last eye exam?,4f0a0c3a-6ff7-4908-a1f2-d2a7fc528594,Not Sure. Let's Skip It
3. How old are you?,4f0a0c3a-6ff7-4908-a1f2-d2a7fc528594,Rectangular
1. What are you looking for?,4f0a0c3a-6ff7-4908-a1f2-d2a7fc528594,Men's Styles
1. What are you looking for?,4f8a2384-f3aa-491f-91cc-957e838afe18,Women's Styles
2. What's your fit?,4f8a2384-f3aa-491f-91cc-957e838afe18,I'm not sure. Let's skip it.
1. What are you looking for?,4feb7f0c-d3d6-43e8-ae65-1ce88498c271,I'm not sure. Let's skip it.
2. What's your fit?,4feb7f0c-d3d6-43e8-ae65-1ce88498c271,Narrow
2. What's your fit?,5094e7d8-8f1b-42de-a900-b468e1a04cf8,I'm not sure. Let's skip it.
1. What are you looking for?,5094e7d8-8f1b-42de-a900-b468e1a04cf8,I'm not sure. Let's skip it.
3. How old are you?,5094e7d8-8f1b-42de-a900-b468e1a04cf8,Round
5. When was your last eye exam?,5094e7d8-8f1b-42de-a900-b468e1a04cf8,<1 Year
4. Which colors do you like?,5094e7d8-8f1b-42de-a900-b468e1a04cf8,Tortoise
5. When was your last eye exam?,510877e1-943a-4eb7-b4e9-5c2faccd75ce,<1 Year
2. What's your fit?,510877e1-943a-4eb7-b4e9-5c2faccd75ce,Medium
3. How old are you?,510877e1-943a-4eb7-b4e9-5c2faccd75ce,No Preference
4. Which colors do you like?,510877e1-943a-4eb7-b4e9-5c2faccd75ce,Black
1. What are you looking for?,510877e1-943a-4eb7-b4e9-5c2faccd75ce,I'm not sure. Let's skip it.
1. What are you looking for?,51de38f4-f72b-4323-9b9e-050c4ced165e,Women's Styles
4. Which colors do you like?,51de38f4-f72b-4323-9b9e-050c4ced165e,Tortoise
2. What's your fit?,51de38f4-f72b-4323-9b9e-050c4ced165e,Narrow
3. How old are you?,51de38f4-f72b-4323-9b9e-050c4ced165e,Round
1. What are you looking for?,520cae86-2fec-46db-b0a1-5bd69320fc81,Men's Styles
2. What's your fit?,520cae86-2fec-46db-b0a1-5bd69320fc81,Narrow
3. How old are you?,52a41cbd-d409-4892-8718-a34d605b91fd,Rectangular
5. When was your last eye exam?,52a41cbd-d409-4892-8718-a34d605b91fd,<1 Year
1. What are you looking for?,52a41cbd-d409-4892-8718-a34d605b91fd,Women's Styles
2. What's your fit?,52a41cbd-d409-4892-8718-a34d605b91fd,Medium
4. Which colors do you like?,52a41cbd-d409-4892-8718-a34d605b91fd,Black
2. What's your fit?,534de652-1b8a-4722-a4d9-e7f9e6726748,Wide
5. When was your last eye exam?,534de652-1b8a-4722-a4d9-e7f9e6726748,<1 Year
4. Which colors do you like?,534de652-1b8a-4722-a4d9-e7f9e6726748,Tortoise
3. How old are you?,534de652-1b8a-4722-a4d9-e7f9e6726748,Round
1. What are you looking for?,534de652-1b8a-4722-a4d9-e7f9e6726748,Men's Styles
4. Which colors do you like?,539ef09b-4a2b-4604-b207-5eae28313ab0,Black
1. What are you looking for?,539ef09b-4a2b-4604-b207-5eae28313ab0,Women's Styles
5. When was your last eye exam?,539ef09b-4a2b-4604-b207-5eae28313ab0,Not Sure. Let's Skip It
2. What's your fit?,539ef09b-4a2b-4604-b207-5eae28313ab0,Medium
3. How old are you?,539ef09b-4a2b-4604-b207-5eae28313ab0,Rectangular
1. What are you looking for?,54ed9ffc-9444-4643-ae93-cfd287ddc301,Men's Styles
5. When was your last eye exam?,54ed9ffc-9444-4643-ae93-cfd287ddc301,1-3 Years
2. What's your fit?,54ed9ffc-9444-4643-ae93-cfd287ddc301,Wide
4. Which colors do you like?,54ed9ffc-9444-4643-ae93-cfd287ddc301,Neutral
3. How old are you?,54ed9ffc-9444-4643-ae93-cfd287ddc301,Square
1. What are you looking for?,561ea555-2d5c-457d-8295-6db54e902065,Women's Styles
5. When was your last eye exam?,561ea555-2d5c-457d-8295-6db54e902065,Not Sure. Let's Skip It
4. Which colors do you like?,561ea555-2d5c-457d-8295-6db54e902065,Tortoise
2. What's your fit?,561ea555-2d5c-457d-8295-6db54e902065,Wide
3. How old are you?,561ea555-2d5c-457d-8295-6db54e902065,Rectangular
4. Which colors do you like?,57896c09-08b2-4dfe-8910-4b63fd3b5786,Crystal
1. What are you looking for?,57896c09-08b2-4dfe-8910-4b63fd3b5786,Men's Styles
2. What's your fit?,57896c09-08b2-4dfe-8910-4b63fd3b5786,Medium
3. How old are you?,57896c09-08b2-4dfe-8910-4b63fd3b5786,Round
5. When was your last eye exam?,57896c09-08b2-4dfe-8910-4b63fd3b5786,<1 Year
3. How old are you?,58072eb3-a21e-4f1f-afa4-3834ead46c87,Rectangular
2. What's your fit?,58072eb3-a21e-4f1f-afa4-3834ead46c87,Medium
4. Which colors do you like?,58072eb3-a21e-4f1f-afa4-3834ead46c87,Black
1. What are you looking for?,58072eb3-a21e-4f1f-afa4-3834ead46c87,Men's Styles
1. What are you looking for?,58430b58-401f-4370-9468-22af40763b7f,Women's Styles
2. What's your fit?,58430b58-401f-4370-9468-22af40763b7f,Narrow
